filename,object,date_obs,mjd_obs,instrument,telescope,arcfile,prog_id,pro_catg,dpr_catg,dpr_type,dpr_tech,ra_deg,dec_deg
ADP.2019-01-30T05_33_57.778.fits,153204,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.778.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7808749999986,-69.0723055555544
ADP.2019-01-30T05_33_57.794.fits,172,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.794.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6617916666653,-69.0904166666655
ADP.2019-01-30T05_33_57.802.fits,153336,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.802.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8021249999986,-69.0691111111099
ADP.2019-01-30T05_33_57.806.fits,35635,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.806.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7637499999986,-69.15886111111
ADP.2019-01-30T05_33_57.810.fits,50535,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.810.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7189583333319,-69.0389722222211
ADP.2019-01-30T05_33_57.842.fits,99074,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.842.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7387916666652,-69.1193611111099
ADP.2019-01-30T05_33_57.846.fits,303559,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.846.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.3999583333319,-69.2083055555544
ADP.2019-01-30T05_33_57.858.fits,309918,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.858.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5719166666652,-69.1530833333322
ADP.2019-01-30T05_33_57.882.fits,135873,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.882.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6890833333319,-69.0475833333322
ADP.2019-01-30T05_33_57.894.fits,36417,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.894.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8059999999986,-69.1529166666655
ADP.2019-01-30T05_33_57.898.fits,239,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.898.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7109166666652,-69.0984722222211
ADP.2019-01-30T05_33_57.906.fits,44757,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.906.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8109583333319,-69.0843055555544
ADP.2019-01-30T05_33_57.926.fits,37952,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.926.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7314583333319,-69.1411666666655
ADP.2019-01-30T05_33_57.950.fits,98,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.950.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6250416666653,-69.0848055555544
ADP.2019-01-30T05_33_57.962.fits,384,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.962.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6952916666652,-69.0888888888877
ADP.2019-01-30T05_33_57.994.fits,42643,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:57.994.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8224583333319,-69.1027222222211
ADP.2019-01-30T05_33_58.002.fits,459711,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.002.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4433749999986,-69.1533611111099
ADP.2019-01-30T05_33_58.006.fits,232642,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.006.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4627083333319,-69.1594444444433
ADP.2019-01-30T05_33_58.018.fits,169347,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.018.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6873333333319,-69.1351944444433
ADP.2019-01-30T05_33_58.022.fits,46053,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.022.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7312916666652,-69.0740833333322
ADP.2019-01-30T05_33_58.026.fits,98,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.026.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6250416666653,-69.0848055555544
ADP.2019-01-30T05_33_58.034.fits,239,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.034.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7109166666652,-69.0984722222211
ADP.2019-01-30T05_33_58.038.fits,37468,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.038.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7519999999986,-69.1447777777766
ADP.2019-01-30T05_33_58.066.fits,43579,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.066.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7497083333319,-69.0949722222211
ADP.2019-01-30T05_33_58.086.fits,307932,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.086.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4789583333319,-69.1701666666655
ADP.2019-01-30T05_33_58.102.fits,377662,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.102.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5054583333319,-69.05386111111
ADP.2019-01-30T05_33_58.106.fits,307853,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.106.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4082083333319,-69.1707777777766
ADP.2019-01-30T05_33_58.110.fits,99179,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.110.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8196249999986,-69.1174999999988
ADP.2019-01-30T05_33_58.114.fits,135873,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.114.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6890833333319,-69.0475833333322
ADP.2019-01-30T05_33_58.118.fits,11,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.118.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6903749999986,-69.1062222222211
ADP.2019-01-30T05_33_58.122.fits,376885,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.122.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4792083333319,-69.0668055555544
ADP.2019-01-30T05_33_58.134.fits,152050,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.134.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6597499999986,-69.1124722222211
ADP.2019-01-30T05_33_58.138.fits,175,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.138.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6919583333319,-69.1155833333322
ADP.2019-01-30T05_33_58.150.fits,236589,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.150.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5184583333319,-69.1327499999988
ADP.2019-01-30T05_33_58.154.fits,413612,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.154.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4663333333319,-69.1557777777766
ADP.2019-01-30T05_33_58.162.fits,47375,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.162.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7656249999986,-69.0629166666655
ADP.2019-01-30T05_33_58.170.fits,100574,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.170.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6545416666652,-69.0968888888877
ADP.2019-01-30T05_33_58.174.fits,42101,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.174.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7817499999986,-69.1069166666655
ADP.2019-01-30T05_33_58.186.fits,52100,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.186.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7199583333319,-69.0272222222211
ADP.2019-01-30T05_33_58.190.fits,307932,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.190.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4789583333319,-69.1701666666655
ADP.2019-01-30T05_33_58.206.fits,153806,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.206.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6766666666652,-69.0511666666655
ADP.2019-01-30T05_33_58.210.fits,41966,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.210.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7537916666653,-69.1080833333322
ADP.2019-01-30T05_33_58.218.fits,41950,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.218.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8581249999986,-69.1080555555544
ADP.2019-01-30T05_33_58.222.fits,99156,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.222.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6749583333319,-69.1180277777766
ADP.2019-01-30T05_33_58.226.fits,412398,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.226.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4189166666652,-69.1799166666655
ADP.2019-01-30T05_33_58.230.fits,135528,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.230.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6876249999986,-69.05536111111
ADP.2019-01-30T05_33_58.242.fits,47375,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.242.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7656249999986,-69.0629166666655
ADP.2019-01-30T05_33_58.246.fits,152050,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.246.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6597499999986,-69.1124722222211
ADP.2019-01-30T05_33_58.250.fits,236589,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.250.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5184583333319,-69.1327499999988
ADP.2019-01-30T05_33_58.258.fits,93170,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.258.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8901249999986,-69.2065277777766
ADP.2019-01-30T05_33_58.266.fits,129094,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.266.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9278749999986,-69.1975833333322
ADP.2019-01-30T05_33_58.274.fits,413612,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.274.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4663333333319,-69.1557777777766
ADP.2019-01-30T05_33_58.282.fits,44757,2008-12-04T06:33:40.610,54804.2733867,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.282.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8109583333319,-69.0843055555544
ADP.2019-01-30T05_33_58.286.fits,44347,2008-12-04T05:16:22.671,54804.21970685,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T05:33:58.286.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.8252916666652,-69.0879166666655
ADP.2019-01-30T06_28_14.894.fits,102795,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.894.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6261249999986,-69.0646388888877
ADP.2019-01-30T06_28_14.903.fits,30167,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.903.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9020416666652,-69.2000833333322
ADP.2019-01-30T06_28_14.907.fits,453,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.907.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7005416666652,-69.1013333333322
ADP.2019-01-30T06_28_14.911.fits,372967,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.911.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5582083333319,-69.1299444444433
ADP.2019-01-30T06_28_14.915.fits,152927,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.915.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7423749999986,-69.0827777777766
ADP.2019-01-30T06_28_14.919.fits,132188,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.919.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6899583333319,-69.1263333333322
ADP.2019-01-30T06_28_14.923.fits,29838,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.923.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9402916666652,-69.2022777777766
ADP.2019-01-30T06_28_14.927.fits,38107,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.927.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6275416666652,-69.1401111111099
ADP.2019-01-30T06_28_14.931.fits,102599,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.931.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5808333333319,-69.0675277777766
ADP.2019-01-30T06_28_14.935.fits,307677,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.935.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4807916666652,-69.1724444444433
ADP.2019-01-30T06_28_14.939.fits,237,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.939.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6855833333319,-69.107972222221
ADP.2019-01-30T06_28_14.943.fits,161474,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.943.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9164999999986,-69.1987499999988
ADP.2019-01-30T06_28_14.947.fits,46050,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.947.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6293333333319,-69.0741666666655
ADP.2019-01-30T06_28_14.951.fits,37962,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.951.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7036249999986,-69.14111111111
ADP.2019-01-30T06_28_14.955.fits,231068,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.955.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4735416666652,-69.1701111111099
ADP.2019-01-30T06_28_14.959.fits,36906,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.959.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6863333333319,-69.1491944444433
ADP.2019-01-30T06_28_14.963.fits,103843,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.963.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6716666666652,-69.0494999999988
ADP.2019-01-30T06_28_14.967.fits,309792,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.967.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4513749999986,-69.154222222221
ADP.2019-01-30T06_28_14.971.fits,39407,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.971.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7805416666652,-69.1294166666655
ADP.2019-01-30T06_28_14.975.fits,306805,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.975.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4202916666652,-69.18011111111
ADP.2019-01-30T06_28_14.979.fits,38684,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.979.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5927499999986,-69.1355277777766
ADP.2019-01-30T06_28_14.983.fits,134805,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.983.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7042083333319,-69.0696111111099
ADP.2019-01-30T06_28_14.987.fits,170852,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.987.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7971666666652,-69.0337777777766
ADP.2019-01-30T06_28_14.991.fits,332,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.991.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6856666666652,-69.0819444444433
ADP.2019-01-30T06_28_14.995.fits,47758,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.995.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6158749999986,-69.0601388888877
ADP.2019-01-30T06_28_14.999.fits,42892,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:14.999.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7830833333319,-69.1007222222211
ADP.2019-01-30T06_28_15.003.fits,102853,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.003.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5871249999986,-69.0638888888877
ADP.2019-01-30T06_28_15.007.fits,204,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.007.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6486666666652,-69.1048333333322
ADP.2019-01-30T06_28_15.011.fits,302957,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.011.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4611666666652,-69.2134999999988
ADP.2019-01-30T06_28_15.015.fits,413764,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.015.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4419999999986,-69.1524444444433
ADP.2019-01-30T06_28_15.019.fits,45517,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.019.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6816666666652,-69.0784444444433
ADP.2019-01-30T06_28_15.023.fits,928141,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.023.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7377916666652,-69.1015833333322
ADP.2019-01-30T06_28_15.027.fits,151641,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.027.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7207083333319,-69.1292499999988
ADP.2019-01-30T06_28_15.031.fits,118,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.031.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7201666666652,-69.1033333333322
ADP.2019-01-30T06_28_15.035.fits,232317,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.035.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.4768333333319,-69.1615555555544
ADP.2019-01-30T06_28_15.039.fits,135215,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.039.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6792499999986,-69.0624166666655
ADP.2019-01-30T06_28_15.043.fits,104,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.043.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6777916666652,-69.1099166666655
ADP.2019-01-30T06_28_15.047.fits,42786,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.047.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6156249999986,-69.1018611111099
ADP.2019-01-30T06_28_15.051.fits,294,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.051.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6948333333319,-69.0968611111099
ADP.2019-01-30T06_28_15.055.fits,58,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.055.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7100416666652,-69.0939166666655
ADP.2019-01-30T06_28_15.059.fits,218,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.059.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6972083333319,-69.1049166666655
ADP.2019-01-30T06_28_15.063.fits,152,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.063.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.6799999999986,-69.0909444444433
ADP.2019-01-30T06_28_15.067.fits,912820,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.067.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7747499999986,-69.27411111111
ADP.2019-01-30T06_28_15.071.fits,43776,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.071.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7704999999986,-69.0931388888877
ADP.2019-01-30T06_28_15.075.fits,37002,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.075.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7069166666653,-69.1485555555544
ADP.2019-01-30T06_28_15.079.fits,93997,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.079.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.9133749999986,-69.1949166666655
ADP.2019-01-30T06_28_15.083.fits,352,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.083.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.7122083333319,-69.0814444444433
ADP.2019-01-30T06_28_15.087.fits,241957,2008-11-26T04:18:44.481,54796.1796815,GIRAFFE,ESO-VLT-U2,ADP.2019-01-30T06:28:15.087.fits,182.D-0222(A),SCIENCE_RBNSPEC_STACK,,,,84.5722499999986,-69.0950277777766
